r7/1b4p1/4kp2/2pp4/B3p2p/1PBnP2P/6P1/5RK1 w - - 1 35,-203cp,0
r7/1b4p1/4kp2/2pp4/B3p2p/1PBnP2P/6P1/3R2K1 b - - 2 35,213cp,0
r7/1b2k1p1/5p2/2pp4/B3p2p/1PBnP2P/6P1/3R2K1 w - - 3 36,-204cp,0
r7/1b2k1p1/5p2/2pp4/B3p2p/1PBnP2P/6P1/3R1K2 b - - 4 36,209cp,0
r7/1b4p1/3k1p2/2pp4/B3p2p/1PBnP2P/6P1/3R1K2 w - - 5 37,-216cp,0
r7/1b4p1/3k1p2/2pp4/B3p2p/1PBnP2P/4K1P1/3R4 b - - 6 37,227cp,0
r7/1b4p1/3k1p2/3p4/B1p1p2p/1PBnP2P/4K1P1/3R4 w - - 0 38,-230cp,0
r7/1b4p1/3k1p2/3p4/B1pBp2p/1P1nP2P/4K1P1/3R4 b - - 1 38,259cp,0
r7/1b4p1/3k1p2/2np4/B1pBp2p/1P2P2P/4K1P1/3R4 w - - 2 39,-255cp,0
r7/1b4p1/3k1p2/2Bp4/B1p1p2p/1P2P2P/4K1P1/3R4 b - - 0 39,253cp,0
r7/1b4p1/5p2/2kp4/B1p1p2p/1P2P2P/4K1P1/3R4 w - - 0 40,-265cp,0
r7/1b4p1/5p2/2kp4/B1pRp2p/1P2P2P/4K1P1/8 b - - 1 40,272cp,0
r7/1b4p1/8/2kp1p2/B1pRp2p/1P2P2P/4K1P1/8 w - - 0 41,-282cp,0
r7/1b4p1/8/2kp1p2/B1p1p2p/1P2P2P/4K1P1/3R4 b - - 1 41,293cp,0
r7/1b4p1/8/3p1p2/Bkp1p2p/1P2P2P/4K1P1/3R4 w - - 2 42,-229cp,0
r7/1b4p1/8/3p1p2/BkP1p2p/4P2P/4K1P1/3R4 b - - 0 42,228cp,0
r7/1b4p1/8/3p1p2/k1P1p2p/4P2P/4K1P1/3R4 w - - 0 43,-232cp,0
r7/1b4p1/8/3p1p2/k1P1p2p/4P2P/4K1P1/R7 b - - 1 43,229cp,0
r7/1b4p1/8/3p1p2/2P1p2p/1k2P2P/4K1P1/R7 w - - 2 44,-231cp,0
r7/1b4p1/8/3p1p2/2P1p2p/1k2P2P/4K1P1/1R6 b - - 3 44,235cp,0
r7/1b4p1/8/3p1p2/2k1p2p/4P2P/4K1P1/1R6 w - - 0 45,-235cp,0
r7/1R4p1/8/3p1p2/2k1p2p/4P2P/4K1P1/8 b - - 0 45,240cp,0
8/1R4p1/8/3p1p2/2k1p2p/4P2P/r3K1P1/8 w - - 1 46,-262cp,0
8/1R4p1/8/3p1p2/2k1p2p/4P2P/r5P1/5K2 b - - 2 46,259cp,0
8/1R4p1/8/3p1p2/4p2p/3kP2P/r5P1/5K2 w - - 3 47,-258cp,0
8/6p1/8/3p1p2/4p2p/1R1kP2P/r5P1/5K2 b - - 4 47,293cp,0
8/6p1/8/3p1p2/4p2p/1R2P2P/r1k3P1/5K2 w - - 5 48,-290cp,0
8/1R4p1/8/3p1p2/4p2p/4P2P/r1k3P1/5K2 b - - 6 48,301cp,0
8/1R4p1/8/3p1p2/4p2p/4P2P/r2k2P1/5K2 w - - 7 49,-296cp,0
8/1R4p1/8/3p1p2/4p2p/4P2P/r2k1KP1/8 b - - 8 49,305cp,0
8/1R4p1/8/3p1p2/4p2p/3kP2P/r4KP1/8 w - - 9 50,-320cp,0
8/1R4p1/8/3p1p2/4p2p/3kP2P/r5P1/6K1 b - - 10 50,336cp,0
8/1R4p1/8/3p1p2/4p2p/4k2P/r5P1/6K1 w - - 0 51,-343cp,0
8/6R1/8/3p1p2/4p2p/4k2P/r5P1/6K1 b - - 0 51,333cp,0
8/6R1/8/3p1p2/4pk1p/7P/r5P1/6K1 w - - 1 52,-347cp,0
8/7R/8/3p1p2/4pk1p/7P/r5P1/6K1 b - - 2 52,345cp,0
8/7R/8/3p1p2/5k1p/4p2P/r5P1/6K1 w - - 0 53,-366cp,0
8/7R/8/3p1p2/5k1p/4p2P/r5P1/5K2 b - - 1 53,374cp,0
8/7R/8/3p1p2/7p/4p1kP/r5P1/5K2 w - - 2 54,-381cp,0
8/6R1/8/3p1p2/7p/4p1kP/r5P1/5K2 b - - 3 54,393cp,0
8/6R1/8/3p1p2/7p/4p2P/r5Pk/5K2 w - - 4 55,-407cp,0
8/7R/8/3p1p2/7p/4p2P/r5Pk/5K2 b - - 5 55,405cp,0
8/7R/8/5p2/3p3p/4p2P/r5Pk/5K2 w - - 0 56,-418cp,0
8/3R4/8/5p2/3p3p/4p2P/r5Pk/5K2 b - - 1 56,468cp,0
8/3R4/8/5p2/3p3p/4p2P/3r2Pk/5K2 w - - 2 57,-508cp,0
8/3R4/8/5p2/3p3p/4p2P/3r2Pk/4K3 b - - 3 57,541cp,0
8/3R4/8/5p2/3p3p/4p2P/3r2k1/4K3 w - - 0 58,-542cp,0
8/6R1/8/5p2/3p3p/4p2P/3r2k1/4K3 b - - 1 58,570cp,0
8/6R1/8/5p2/3p3p/4p2k/3r4/4K3 w - - 0 59,-559cp,0
8/1R6/8/5p2/3p3p/4p2k/3r4/4K3 b - - 1 59,575cp,0
8/1R6/8/5p2/7p/3pp2k/3r4/4K3 w - - 0 60,-615cp,0
8/4R3/8/5p2/7p/3pp2k/3r4/4K3 b - - 1 60,623cp,0
8/4R3/8/5p2/7p/3pp2k/4r3/4K3 w - - 2 61,-713cp,0
8/4R3/8/5p2/7p/3pp2k/4r3/3K4 b - - 3 61,722cp,0
8/4R3/8/8/5p1p/3pp2k/4r3/3K4 w - - 0 62,-757cp,0
8/3R4/8/8/5p1p/3pp2k/4r3/3K4 b - - 1 62,1002cp,0
8/3R4/8/8/5p1p/3pp2k/3r4/3K4 w - - 2 63,-1082cp,0
8/3R4/8/8/5p1p/3pp2k/3r4/2K5 b - - 3 63,1105cp,0
8/3R4/8/8/7p/3ppp1k/3r4/2K5 w - - 0 64,-1272cp,0
8/5R2/8/8/7p/3ppp1k/3r4/2K5 b - - 1 64,1245cp,0
8/5R2/8/8/7p/3pp2k/3r1p2/2K5 w - - 0 65,-1298cp,0
5R2/8/8/8/7p/3pp2k/3r1p2/2K5 b - - 1 65,2004cp,0
5R2/8/8/8/7p/3p3k/3rpp2/2K5 w - - 0 66,-2037cp,0
5R2/8/8/8/7p/3p3k/3Kpp2/8 b - - 0 66,2042cp,0
5R2/8/8/8/7p/3p3k/3K1p2/4q3 w - - 0 67,-2043cp,0
5R2/8/8/8/7p/3K3k/5p2/4q3 b - - 0 67,2043cp,0
5R2/8/8/8/7p/3K3k/8/4qq2 w - - 0 68,-2039cp,0
8/8/8/8/7p/3K3k/8/4qR2 b - - 0 68,2039cp,0
8/8/8/8/7p/3K3k/8/5q2 w - - 0 69,-2039cp,0
8/8/8/8/4K2p/7k/8/5q2 b - - 1 69,2043cp,0
8/8/8/8/4K2p/6k1/8/5q2 w - - 2 70,-2043cp,0
8/8/8/3K4/7p/6k1/8/5q2 b - - 3 70,2050cp,0
8/8/8/3K4/8/6kp/8/5q2 w - - 0 71,-2044cp,0
8/8/8/2K5/8/6kp/8/5q2 b - - 1 71,2052cp,0
8/8/8/2K5/8/6k1/7p/5q2 w - - 0 72,-2050cp,0
rnbqkbnr/pp1ppp1p/8/2p3p1/1P2P3/P6P/2PP1PP1/RNBQKBNR w KQkq - 1 5,152cp,0.5
rnbqkbnr/pp1ppp1p/8/2p3p1/1P2P3/P6P/1BPP1PP1/RN1QKBNR b KQkq - 2 5,-152cp,0.5
rnbqkb1r/pp1ppp1p/5n2/2p3p1/1P2P3/P6P/1BPP1PP1/RN1QKBNR w KQkq - 3 6,152cp,0.5
rnbqkb1r/pp1ppp1p/5n2/2p1P1p1/1P6/P6P/1BPP1PP1/RN1QKBNR b KQkq - 0 6,-171cp,0.5
rnbqkb1r/pp1ppp1p/8/2pnP1p1/1P6/P6P/1BPP1PP1/RN1QKBNR w KQkq - 1 7,172cp,0.5
rnbqkb1r/pp1ppp1p/4P3/2pn2p1/1P6/P6P/1BPP1PP1/RN1QKBNR b KQkq - 0 7,-166cp,0.5
rnbqkb1r/pp1ppp1p/4Pn2/2p3p1/1P6/P6P/1BPP1PP1/RN1QKBNR w KQkq - 1 8,172cp,0.5
rnbqkb1r/pp1ppP1p/5n2/2p3p1/1P6/P6P/1BPP1PP1/RN1QKBNR b KQkq - 0 8,-171cp,0.5
rnbq1b1r/pp1ppk1p/5n2/2p3p1/1P6/P6P/1BPP1PP1/RN1QKBNR w KQ - 0 9,172cp,0.5
rnbq1b1r/pp1ppk1p/5n2/2p3p1/1P6/P4N1P/1BPP1PP1/RN1QKB1R b KQ - 1 9,-173cp,0.5
rnbq1b1r/pp1ppk1p/5n2/6p1/1p6/P4N1P/1BPP1PP1/RN1QKB1R w KQ - 0 10,178cp,0.5
rnbq1b1r/pp1ppk1p/5n2/6N1/1p6/P6P/1BPP1PP1/RN1QKB1R b KQ - 0 10,-174cp,0.5
rnbq1bkr/pp1pp2p/5n2/6N1/1p6/P6P/1BPP1PP1/RN1QKB1R w KQ - 1 11,173cp,0.5
rnbq1bkr/pp1pp2p/5n2/6N1/1P6/7P/1BPP1PP1/RN1QKB1R b KQ - 0 11,-194cp,0.5
rnbq2kr/pp1pp1bp/5n2/6N1/1P6/7P/1BPP1PP1/RN1QKB1R w KQ - 1 12,188cp,0.5
rnbq2kr/pp1pp1bp/5n2/6N1/1P6/3B3P/1BPP1PP1/RN1QK2R b KQ - 2 12,-198cp,0.5
rnbq2kr/pp1pp1b1/5n1p/6N1/1P6/3B3P/1BPP1PP1/RN1QK2R w KQ - 0 13,200cp,0.5
rnbq2kr/pp1pp1b1/5n1p/8/1P6/3B1N1P/1BPP1PP1/RN1QK2R b KQ - 1 13,-207cp,0.5
rnbq2kr/pp1pp1b1/7p/3n4/1P6/3B1N1P/1BPP1PP1/RN1QK2R w KQ - 2 14,204cp,0.5
rnbq2kr/pp1pp1B1/7p/3n4/1P6/3B1N1P/2PP1PP1/RN1QK2R b KQ - 0 14,-199cp,0.5
rnbq3r/pp1pp1k1/7p/3n4/1P6/3B1N1P/2PP1PP1/RN1QK2R w KQ - 0 15,197cp,0.5
rnbq3r/pp1pp1k1/7p/1P1n4/8/3B1N1P/2PP1PP1/RN1QK2R b KQ - 0 15,-194cp,0.5
rnbq3r/pp1pp1k1/7p/1P6/5n2/3B1N1P/2PP1PP1/RN1QK2R w KQ - 1 16,188cp,0.5
rnbq3r/pp1pp1k1/7p/1P6/5n2/3B1N1P/2PP1PP1/RN1Q1RK1 b - - 2 16,-188cp,0.5
rnbq3r/pp2p1k1/7p/1P1p4/5n2/3B1N1P/2PP1PP1/RN1Q1RK1 w - - 0 17,189cp,0.5
rnbq3r/pp2p1k1/7p/1P1p4/5n2/2NB1N1P/2PP1PP1/R2Q1RK1 b - - 1 17,-189cp,0.5
rnbq1r2/pp2p1k1/7p/1P1p4/5n2/2NB1N1P/2PP1PP1/R2Q1RK1 w - - 2 18,186cp,0.5
rnbq1r2/pp2p1k1/7p/1P1pN3/5n2/2NB3P/2PP1PP1/R2Q1RK1 b - - 3 18,-184cp,0.5
rnb2r2/ppq1p1k1/7p/1P1pN3/5n2/2NB3P/2PP1PP1/R2Q1RK1 w - - 4 19,184cp,0.5
rnb2r2/ppq1p1k1/7p/1P1pN3/5n2/2NB3P/2PP1PP1/R2QR1K1 b - - 5 19,-199cp,0.5
rnb2r2/ppq1p1k1/7p/1P2N3/3p1n2/2NB3P/2PP1PP1/R2QR1K1 w - - 0 20,200cp,0.5
rnb2r2/ppq1p1k1/7p/1P2N3/N2p1n2/3B3P/2PP1PP1/R2QR1K1 b - - 1 20,-197cp,0.5
rnbq1r2/pp2p1k1/7p/1P2N3/N2p1n2/3B3P/2PP1PP1/R2QR1K1 w - - 2 21,195cp,0.5
rnbq1r2/pp2p1k1/7p/1P2N3/N2pBn2/7P/2PP1PP1/R2QR1K1 b - - 3 21,-197cp,0.5
rnbq1r2/1p2p1k1/p6p/1P2N3/N2pBn2/7P/2PP1PP1/R2QR1K1 w - - 0 22,199cp,0.5
rnbq1r2/1p2p1k1/pP5p/4N3/N2pBn2/7P/2PP1PP1/R2QR1K1 b - - 0 22,-214cp,0.5
rnb2r2/1p2p1k1/pP1q3p/4N3/N2pBn2/7P/2PP1PP1/R2QR1K1 w - - 1 23,201cp,0.5
rnb2r2/1p2p1k1/pP1q3p/8/N1NpBn2/7P/2PP1PP1/R2QR1K1 b - - 2 23,-200cp,0.5
rnb2r2/1p2p1k1/pP5p/8/NqNpBn2/7P/2PP1PP1/R2QR1K1 w - - 3 24,200cp,0.5
rnb2r2/1p2p1k1/pP5p/4N3/Nq1pBn2/7P/2PP1PP1/R2QR1K1 b - - 4 24,-200cp,0.5
rnb2r2/1p2p1k1/pP1q3p/4N3/N2pBn2/7P/2PP1PP1/R2QR1K1 w - - 5 25,193cp,0.5
rnb2r2/1p2p1k1/pP1q3p/8/N2pBn2/3N3P/2PP1PP1/R2QR1K1 b - - 6 25,-185cp,0.5
r1b2r2/1p2p1k1/pPnq3p/8/N2pBn2/3N3P/2PP1PP1/R2QR1K1 w - - 7 26,206cp,0.5
r1b2r2/1p2p1k1/pPnq3p/2N5/3pBn2/3N3P/2PP1PP1/R2QR1K1 b - - 8 26,-198cp,0.5
r1b2r2/1p2p1k1/pP1q3p/2N5/1n1pBn2/3N3P/2PP1PP1/R2QR1K1 w - - 9 27,193cp,0.5
r1b2r2/1p2p1k1/pP1q3p/2N5/1n1pBN2/7P/2PP1PP1/R2QR1K1 b - - 0 27,-208cp,0.5
r1b5/1p2p1k1/pP1q3p/2N5/1n1pBr2/7P/2PP1PP1/R2QR1K1 w - - 0 28,206cp,0.5
r1b5/1B2p1k1/pP1q3p/2N5/1n1p1r2/7P/2PP1PP1/R2QR1K1 b - - 0 28,-141cp,0.5
r7/1b2p1k1/pP1q3p/2N5/1n1p1r2/7P/2PP1PP1/R2QR1K1 w - - 0 29,135cp,0.5
r7/1N2p1k1/pP1q3p/8/1n1p1r2/7P/2PP1PP1/R2QR1K1 b - - 0 29,-136cp,0.5
r7/1N2p1k1/pq5p/8/1n1p1r2/7P/2PP1PP1/R2QR1K1 w - - 0 30,141cp,0.5
r7/1N2R1k1/pq5p/8/1n1p1r2/7P/2PP1PP1/R2Q2K1 b - - 0 30,-144cp,0.5
r4k2/1N2R3/pq5p/8/1n1p1r2/7P/2PP1PP1/R2Q2K1 w - - 1 31,167cp,0.5
r4k2/1N2R3/pq5p/8/1n1p1r2/7P/2PPQPP1/R5K1 b - - 2 31,-147cp,0.5
r4k2/1N2R3/pq5p/8/3p1r2/7P/2nPQPP1/R5K1 w - - 0 32,152cp,0.5
r4k2/1N2R3/pq5p/8/3p1r2/7P/2nPQPP1/5RK1 b - - 1 32,-158cp,0.5
2r2k2/1N2R3/pq5p/8/3p1r2/7P/2nPQPP1/5RK1 w - - 2 33,165cp,0.5
2r2k2/1N2R3/pq5p/4Q3/3p1r2/7P/2nP1PP1/5RK1 b - - 3 33,-164cp,0.5
2r2k2/1N2R3/p4q1p/4Q3/3p1r2/7P/2nP1PP1/5RK1 w - - 4 34,166cp,0.5
2r2k2/4R3/p2N1q1p/4Q3/3p1r2/7P/2nP1PP1/5RK1 b - - 5 34,-158cp,0.5
2r2k2/4R3/p2N3p/4q3/3p1r2/7P/2nP1PP1/5RK1 w - - 0 35,155cp,0.5
2r2k2/8/p2N3p/4R3/3p1r2/7P/2nP1PP1/5RK1 b - - 0 35,-156cp,0.5
5k2/8/p1rN3p/4R3/3p1r2/7P/2nP1PP1/5RK1 w - - 1 36,169cp,0.5
4Rk2/8/p1rN3p/8/3p1r2/7P/2nP1PP1/5RK1 b - - 2 36,-177cp,0.5
4R3/6k1/p1rN3p/8/3p1r2/7P/2nP1PP1/5RK1 w - - 3 37,177cp,0.5
8/6k1/p1rNR2p/8/3p1r2/7P/2nP1PP1/5RK1 b - - 4 37,-176cp,0.5
8/6k1/p1rNR2p/8/1n1p1r2/7P/3P1PP1/5RK1 w - - 5 38,167cp,0.5
8/6k1/p1rNR2p/8/1n1p1r2/6PP/3P1P2/5RK1 b - - 0 38,-168cp,0.5
8/6k1/p1rNR2p/8/1n1p4/5rPP/3P1P2/5RK1 w - - 1 39,165cp,0.5
8/6k1/p1rNR2p/8/1n1p4/5rPP/3P1PK1/5R2 b - - 2 39,-170cp,0.5
5r2/6k1/p1rNR2p/8/1n1p4/6PP/3P1PK1/5R2 w - - 3 40,163cp,0.5
5r2/6k1/p1rNR2p/8/1n1p4/6PP/3P1PK1/1R6 b - - 4 40,-158cp,0.5
5r2/6k1/2rNR2p/p7/1n1p4/6PP/3P1PK1/1R6 w - - 0 41,170cp,0.5
5r2/6k1/2rNR2p/p7/1n1p4/6PP/3P1PK1/R7 b - - 1 41,-166cp,0.5
5r2/6k1/3NR2p/p1r5/1n1p4/6PP/3P1PK1/R7 w - - 2 42,166cp,0.5
5r2/6k1/4R2p/p1r5/1n1pN3/6PP/3P1PK1/R7 b - - 3 42,-166cp,0.5
5r2/6k1/4R2p/p2r4/1n1pN3/6PP/3P1PK1/R7 w - - 4 43,153cp,0.5
5r2/6k1/4R2p/p2r4/1n1pN3/6PP/3P1PK1/2R5 b - - 5 43,-156cp,0.5
5r2/6k1/4R2p/p2r4/1n2N3/3p2PP/3P1PK1/2R5 w - - 0 44,149cp,0.5
5r2/6k1/3NR2p/p2r4/1n6/3p2PP/3P1PK1/2R5 b - - 1 44,-158cp,0.5
5r2/6k1/3NR2p/p2r4/8/3p2PP/2nP1PK1/2R5 w - - 2 45,170cp,0.5
5r2/6k1/3NR2p/p2r4/8/3p2PP/2nP1PK1/1R6 b - - 3 45,-166cp,0.5
5r2/6k1/3NR2p/p2r4/1n6/3p2PP/3P1PK1/1R6 w - - 4 46,160cp,0.5
4Nr2/6k1/4R2p/p2r4/1n6/3p2PP/3P1PK1/1R6 b - - 5 46,-160cp,0.5
4Nrk1/8/4R2p/p2r4/1n6/3p2PP/3P1PK1/1R6 w - - 6 47,168cp,0.5
5rk1/8/4RN1p/p2r4/1n6/3p2PP/3P1PK1/1R6 b - - 7 47,-169cp,0.5
5r2/5k2/4RN1p/p2r4/1n6/3p2PP/3P1PK1/1R6 w - - 8 48,154cp,0.5
5r2/5k2/4R2p/p2N4/1n6/3p2PP/3P1PK1/1R6 b - - 0 48,-149cp,0.5
5r2/8/4k2p/p2N4/1n6/3p2PP/3P1PK1/1R6 w - - 0 49,142cp,0.5
5r2/8/4k2p/p7/1N6/3p2PP/3P1PK1/1R6 b - - 0 49,-138cp,0.5
5r2/8/4k2p/8/1p6/3p2PP/3P1PK1/1R6 w - - 0 50,142cp,0.5
5r2/8/4k2p/8/1R6/3p2PP/3P1PK1/8 b - - 0 50,-142cp,0.5
5r2/8/7p/3k4/1R6/3p2PP/3P1PK1/8 w - - 1 51,131cp,0.5
5r2/8/7p/3k4/8/1R1p2PP/3P1PK1/8 b - - 2 51,-129cp,0.5
5r2/8/7p/8/2k5/1R1p2PP/3P1PK1/8 w - - 3 52,124cp,0.5
5r2/8/7p/8/2k5/2Rp2PP/3P1PK1/8 b - - 4 52,-129cp,0.5
5r2/8/7p/8/3k4/2Rp2PP/3P1PK1/8 w - - 5 53,130cp,0.5
5r2/8/2R4p/8/3k4/3p2PP/3P1PK1/8 b - - 6 53,-126cp,0.5
5r2/8/2R5/7p/3k4/3p2PP/3P1PK1/8 w - - 0 54,125cp,0.5
5r2/8/3R4/7p/3k4/3p2PP/3P1PK1/8 b - - 1 54,-126cp,0.5
5r2/8/3R4/7p/2k5/3p2PP/3P1PK1/8 w - - 2 55,124cp,0.5
5r2/8/2R5/7p/2k5/3p2PP/3P1PK1/8 b - - 3 55,-128cp,0.5
5r2/8/2R5/7p/3k4/3p2PP/3P1PK1/8 w - - 4 56,129cp,0.5
5r2/8/3R4/7p/3k4/3p2PP/3P1PK1/8 b - - 5 56,-133cp,0.5
5r2/8/3R4/7p/2k5/3p2PP/3P1PK1/8 w - - 6 57,130cp,0.5
5r2/8/4R3/7p/2k5/3p2PP/3P1PK1/8 b - - 7 57,-124cp,0.5
